,MJD,Phase,Filter,ShiftedFilter,Wavelength,ShiftedWavelength,Flux,ShiftedFlux,Fluxerr,ShiftedFluxerr,Mag,ShiftedMag,Magerr,Nondetection
45,58388.31184029998,-746.5093863311122,g,g,4492.06341445,4492.06341445,7.257222496352033e-17,-0.08266730909445386,7.257222496352034e-18,0.1,19.8310092145437,-0.2066682727361311,0.1,True
46,58389.208217599895,-745.6130090311999,g,g,4492.06341445,4492.06341445,5.064417081543905e-17,-0.23890828231440864,5.0644170815439054e-18,0.1,20.221611647593587,-0.5972707057860198,0.1,True
47,58390.30900460016,-744.5122220309349,g,g,4492.06341445,4492.06341445,6.315993116161632e-17,-0.1429960992487409,6.315993116161632e-18,0.1,19.98183118992942,-0.35749024812185226,0.1,True
48,58400.272916700225,-734.5483099308694,g,g,4492.06341445,4492.06341445,2.186421041270332e-17,-0.6037039490583105,2.186421041270332e-18,0.1,21.133600814453345,-1.509259872645778,0.1,True
49,58424.148333299905,-710.6728933311897,g,g,4492.06341445,4492.06341445,1.2125206880117998e-16,0.14025141001904728,1.2125206880118e-17,0.1,19.273712416759945,0.35062852504762176,0.1,True
50,58425.16555560008,-709.6556710310178,g,g,4492.06341445,4492.06341445,7.152060275705632e-17,-0.08900658132079187,7.152060275705632e-18,0.1,19.846857395109545,-0.2225164533019779,0.1,True
51,58426.18870369997,-708.632522931126,g,g,4492.06341445,4492.06341445,5.2088789347983377e-17,-0.22669348360394892,5.208878934798338e-18,0.1,20.191074650817438,-0.5667337090098705,0.1,True
52,58426.18962959992,-708.6315970311771,g,g,4492.06341445,4492.06341445,4.8950957126526025e-17,-0.25367655936531364,4.895095712652603e-18,0.1,20.258532340220853,-0.6341913984132859,0.1,True
53,58429.189074099995,-705.6321525310996,g,g,4492.06341445,4492.06341445,2.5721655421479343e-17,-0.5331388313102785,2.5721655421479345e-18,0.1,20.95718802008326,-1.3328470782756945,0.1,True
54,58429.189988399856,-705.631238231239,g,g,4492.06341445,4492.06341445,2.2995337298847294e-17,-0.5817979629956973,2.2995337298847295e-18,0.1,21.078835849296812,-1.454494907489245,0.1,True
55,58430.14898149995,-704.6722451311434,g,g,4492.06341445,4492.06341445,2.2217273893173864e-17,-0.5967469782291239,2.2217273893173865e-18,0.1,21.11620838738038,-1.4918674455728116,0.1,True
56,58431.1067476999,-703.7144789311933,g,g,6005.139,6005.139,5.127045223993873e-17,-0.23357059901783828,5.127045223993873e-18,0.1,20.20826743935216,-0.5839264975445921,0.1,True
57,58432.186782400124,-702.634444230971,g,g,4492.06341445,4492.06341445,3.529946452245674e-17,-0.39566962986597076,3.529946452245674e-18,0.1,20.613515016472498,-0.9891740746649305,0.1,True
58,58434.139907400124,-700.681319230971,g,g,4492.06341445,4492.06341445,4.353543197583115e-17,-0.30459488918603483,4.353543197583116e-18,0.1,20.385828164772658,-0.7614872229650906,0.1,True
59,58435.16519680014,-699.656029830956,g,g,4492.06341445,4492.06341445,4.100888486369644e-17,-0.3305597873730939,4.100888486369644e-18,0.1,20.4507404102403,-0.8263994684327329,0.1,True
60,58435.1661111,-699.6551155310954,g,g,4492.06341445,4492.06341445,5.1436736667903594e-17,-0.23216433966330285,5.14367366679036e-18,0.1,20.204751790965826,-0.5804108491582589,0.1,True
61,58436.17554400023,-698.645682630864,g,g,4492.06341445,4492.06341445,6.973651979279757e-17,-0.09997747716899497,6.973651979279757e-18,0.1,19.874284634730053,-0.24994369292248564,0.1,True
62,58457.10721059982,-677.7140160312774,g,g,4492.06341445,4492.06341445,5.990434491993589e-17,-0.16597942391559783,5.990434491993589e-18,0.1,20.039289501596564,-0.41494855978899636,0.1,True
63,58457.122500000056,-677.6987266310389,g,g,4492.06341445,4492.06341445,5.880946128670393e-17,-0.17399054609990117,5.8809461286703934e-18,0.1,20.059317307057324,-0.43497636524975647,0.1,True
64,58469.106527800206,-665.7146988308887,g,g,6005.139,6005.139,5.652887072135051e-17,-0.19116743760995902,5.652887072135051e-18,0.1,20.102259535832466,-0.47791859402489933,0.1,True
65,58472.16265049996,-662.6585761311362,g,g,6005.139,6005.139,1.0617610327358625e-16,0.08258903518558114,1.0617610327358626e-17,0.1,19.417868353843613,0.20647258796395462,0.1,True
66,58474.07135420013,-660.7498724309626,g,g,4492.06341445,4492.06341445,1.0868339665149454e-16,0.0927254555955912,1.0868339665149455e-17,0.1,19.392527302818586,0.23181363898898155,0.1,True
67,58482.10744210007,-652.7137845310281,g,g,6005.139,6005.139,7.307851879877834e-17,-0.07964801102817276,7.307851879877834e-18,0.1,19.823460969378,-0.19912002757043368,0.1,True
68,58632.45195600018,-502.3692706309157,g,g,4492.06341445,4492.06341445,3.97645846832873e-17,-0.34394129637231785,3.9764584683287306e-18,0.1,20.48419418273836,-0.8598532409307929,0.1,True
69,58634.47487269994,-500.34635393115605,g,g,6005.139,6005.139,3.6213301642957154e-17,-0.38456962508068315,3.621330164295716e-18,0.1,20.585765004509277,-0.9614240627017097,0.1,True
70,58635.4832175998,-499.33800903129304,g,g,4492.06341445,4492.06341445,7.192091530633811e-17,-0.08658254140701516,7.192091530633812e-18,0.1,19.840797295325103,-0.21645635351753612,0.1,True
71,58638.44488430023,-496.3763423308628,g,g,6005.139,6005.139,3.181445156289061e-17,-0.4408133062440953,3.181445156289061e-18,0.1,20.726374207417805,-1.1020332656102383,0.1,True
72,58641.44018519996,-493.3810414311374,g,g,6005.139,6005.139,2.3489768965994734e-17,-0.5725590019569609,2.3489768965994737e-18,0.1,21.055738446699973,-1.4313975048924057,0.1,True
73,58644.44113430008,-490.38009233101184,g,g,6005.139,6005.139,2.6605947964372113e-17,-0.5184590098869784,2.6605947964372114e-18,0.1,20.92048846652501,-1.296147524717444,0.1,True
74,58647.46560190013,-487.355624730968,g,g,6005.139,6005.139,2.7350057427731647e-17,-0.506479504673635,2.7350057427731647e-18,0.1,20.89053970349165,-1.266198761684084,0.1,True
75,58653.37718749978,-481.4440391313183,g,g,4492.06341445,4492.06341445,1.2254038598501003e-16,0.14484149671960544,1.2254038598501003e-17,0.1,19.262237200008553,0.3621037417990145,0.1,True
76,58658.46290510008,-476.35832153101364,g,g,4492.06341445,4492.06341445,5.611821839795762e-17,-0.19433387234813537,5.611821839795762e-18,0.1,20.110175622677907,-0.4858346808703402,0.1,True
77,58661.4599768999,-473.3612497311915,g,g,4492.06341445,4492.06341445,2.946307102435938e-17,-0.474159734561276,2.9463071024359385e-18,0.1,20.809740278210754,-1.1853993364031865,0.1,True
78,58665.48031250015,-469.34091413094575,g,g,4492.06341445,4492.06341445,4.4918251661671573e-17,-0.2910149032279463,4.4918251661671575e-18,0.1,20.351878199877437,-0.7275372580698694,0.1,True
79,58668.44553240016,-466.37569423093373,g,g,4492.06341445,4492.06341445,2.1877047587501914e-17,-0.6034490357525115,2.1877047587501914e-18,0.1,21.132963531188846,-1.5086225893812788,0.1,True
80,58678.423472200055,-456.3977544310401,g,g,6005.139,6005.139,4.029415584607995e-17,-0.33819568541786893,4.029415584607996e-18,0.1,20.469830155352238,-0.8454892135446705,0.1,True
81,58680.44030090002,-454.38092573107133,g,g,6005.139,6005.139,8.975671165246757e-17,0.009629186045884808,8.975671165246758e-18,0.1,19.60026797669285,0.024072965114715572,0.1,True
82,58680.44126159977,-454.3799650313231,g,g,6005.139,6005.139,8.721349151186869e-17,-0.0028540738271018995,8.72134915118687e-18,0.1,19.63147612637532,-0.007135184567751196,0.1,True
83,58686.46172450017,-448.3595021309229,g,g,4492.06341445,4492.06341445,5.91020710545433e-17,-0.1718350475516779,5.91020710545433e-18,0.1,20.05392856068676,-0.42958761887919295,0.1,True
84,58690.457048600074,-444.36417803102086,g,g,4492.06341445,4492.06341445,2.845131631776795e-17,-0.48933538314607006,2.845131631776795e-18,0.1,20.847679399672746,-1.2233384578651787,0.1,True
85,58693.400023099966,-441.4212035311284,g,g,4492.06341445,4492.06341445,2.3202374530275317e-17,-0.5779053143962471,2.320237453027532e-18,0.1,21.06910422779818,-1.4447632859906143,0.1,True
86,58693.400937499944,-441.42028913115064,g,g,4492.06341445,4492.06341445,2.4564651610364693e-17,-0.5531271381379739,2.4564651610364695e-18,0.1,21.007158787152502,-1.3828178453449347,0.1,True
87,58694.430995400064,-440.39023123103107,g,g,4492.06341445,4492.06341445,1.8721783222985296e-17,-0.6710905349467211,1.8721783222985297e-18,0.1,21.302067279174373,-1.6777263373668063,0.1,True
88,58695.37873840006,-439.4424882310341,g,g,4492.06341445,4492.06341445,2.1915524654999925e-17,-0.6026858751735134,2.1915524654999926e-18,0.1,21.13105562974135,-1.5067146879337834,0.1,True
89,58696.39957180014,-438.42165483095596,g,g,4492.06341445,4492.06341445,2.1103875213501517e-17,-0.6190755370037841,2.110387521350152e-18,0.1,21.17202978431703,-1.5476888425094621,0.1,True
90,58696.40047449991,-438.4207521311837,g,g,4492.06341445,4492.06341445,2.081948498355104e-17,-0.6249677651814771,2.0819484983551043e-18,0.1,21.186760354761258,-1.562419412953691,0.1,True
91,58697.37530090008,-437.44592573101545,g,g,4492.06341445,4492.06341445,2.132301374605259e-17,-0.6145891603623994,2.1323013746052592e-18,0.1,21.16081384271357,-1.536472900906002,0.1,True
92,58699.423194400035,-435.3980322310599,g,g,4492.06341445,4492.06341445,3.0874813714740134e-16,0.5461665986856108,3.0874813714740135e-17,0.1,18.258924445093538,1.3654164967140296,0.1,True
93,58699.42410880001,-435.39711783108214,g,g,4492.06341445,4492.06341445,2.7224016929726328e-17,-0.5084855410837434,2.722401692972633e-18,0.1,20.895554794516922,-1.271213852709355,0.1,True
94,58700.37204860011,-434.4491780309836,g,g,6005.139,6005.139,2.1084338657110917e-17,-0.6194777639986668,2.1084338657110917e-18,0.1,21.173035351804234,-1.548694409996667,0.1,True
95,58701.37156250002,-433.44966413107613,g,g,4492.06341445,4492.06341445,2.4559698116189278e-17,-0.5532147230202504,2.455969811618928e-18,0.1,21.00737774935819,-1.3830368075506243,0.1,True
96,58704.377071800176,-430.4441548309187,g,g,6005.139,6005.139,3.056433019076535e-17,-0.45822286446406224,3.0564330190765355e-18,0.1,20.769898102967726,-1.1455571611601592,0.1,True
97,58705.39377309987,-429.42745353122154,g,g,4492.06341445,4492.06341445,2.482919846447758e-17,-0.5484750473471465,2.4829198464477583e-18,0.1,20.995528560175433,-1.3711876183678662,0.1,True
98,58705.39467590023,-429.42655073086644,g,g,4492.06341445,4492.06341445,2.3608136479366167e-17,-0.5703760400761482,2.360813647936617e-18,0.1,21.05028104199794,-1.425940100190374,0.1,True
99,58706.43489579996,-428.3863308311338,g,g,6005.139,6005.139,2.4536660639908295e-17,-0.5536222909056718,2.4536660639908296e-18,0.1,21.00839666907175,-1.3840557272641831,0.1,True
100,58708.42009259993,-426.40113403116266,g,g,4492.06341445,4492.06341445,6.986587298943459e-17,-0.09917265721607649,6.986587298943459e-18,0.1,19.872272584847757,-0.24793164304018944,0.1,True
101,58714.475821800064,-420.34540483103046,g,g,4492.06341445,4492.06341445,8.869231245672823e-17,0.004448231072398556,8.869231245672823e-18,0.1,19.613220364126565,0.01112057768100172,0.1,True
102,58717.37906249985,-417.44216413124377,g,g,4492.06341445,4492.06341445,4.219141419249946e-17,-0.3182136647239773,4.219141419249946e-18,0.1,20.419875103617507,-0.7955341618099396,0.1,True
103,58720.400231500156,-414.42099513093854,g,g,6005.139,6005.139,3.3048704546554266e-17,-0.4242833067006053,3.3048704546554268e-18,0.1,20.685049208559082,-1.060708266751515,0.1,True
104,58733.31695599994,-401.50427063115785,g,g,6005.139,6005.139,2.901686161858127e-17,-0.48078730866227914,2.901686161858127e-18,0.1,20.826309213463265,-1.2019682716556979,0.1,True
105,58736.30623839982,-398.5149882312762,g,g,4492.06341445,4492.06341445,8.025365109673531e-17,-0.03897294772465898,8.025365109673531e-18,0.1,19.72177331111921,-0.0974323693116439,0.1,True
106,58741.206770800054,-393.6144558310407,g,g,6005.139,6005.139,1.0957343035066501e-16,0.09626751081756169,1.0957343035066502e-17,0.1,19.38367216476366,0.24066877704390777,0.1,True
107,58747.27310189977,-387.5481247313219,g,g,4492.06341445,4492.06341445,3.63955325147888e-17,-0.382389669179819,3.63955325147888e-18,0.1,20.580315114757116,-0.9559741729495492,0.1,True
108,58754.25133100012,-380.5698956309716,g,g,6005.139,6005.139,2.54701901390376e-17,-0.5374055601917327,2.54701901390376e-18,0.1,20.967854842286897,-1.34351390047933,0.1,True
109,58764.272916700225,-370.54830993086944,g,g,4492.06341445,4492.06341445,6.910730248445804e-17,-0.10391380607732259,6.9107302484458046e-18,0.1,19.884125457000874,-0.2597845151933065,0.1,True
110,58777.18341440009,-357.6378122310052,g,g,4492.06341445,4492.06341445,4.106534401977769e-17,-0.32996228181890785,4.106534401977769e-18,0.1,20.449246646354833,-0.8249057045472661,0.1,True
111,58781.18293979997,-353.6382868311266,g,g,4492.06341445,4492.06341445,5.090851010166677e-17,-0.2366473601683623,5.090851010166677e-18,0.1,20.215959342228476,-0.5916184004209093,0.1,True
112,58785.228379600216,-349.59284703087906,g,g,4492.06341445,4492.06341445,3.3171523717485854e-17,-0.42267232616587336,3.3171523717485857e-18,0.1,20.681021757222254,-1.056680815414687,0.1,True
113,58788.181759300176,-346.6394673309187,g,g,4492.06341445,4492.06341445,3.900336352128864e-17,-0.35233568648149216,3.9003363521288644e-18,0.1,20.5051801580113,-0.8808392162037322,0.1,True
114,58791.146794000175,-343.6744326309199,g,g,6005.139,6005.139,5.472990968825706e-17,-0.20521301574657969,5.472990968825707e-18,0.1,20.137373481174013,-0.5130325393664457,0.1,True
115,58795.126863399986,-339.6943632311086,g,g,6005.139,6005.139,8.116330965469562e-17,-0.034077998984052726,8.116330965469562e-18,0.1,19.7095359392677,-0.08519499746013182,0.1,True
116,58811.08637729986,-323.73484933123837,g,g,4492.06341445,4492.06341445,3.988601341358656e-17,-0.3426171162750187,3.988601341358656e-18,0.1,20.480883732495112,-0.8565427906875449,0.1,True
117,58814.09200230008,-320.72922433101485,g,g,4492.06341445,4492.06341445,4.358695082019357e-17,-0.3040812587799202,4.358695082019357e-18,0.1,20.38454408875737,-0.7602031469498023,0.1,True
118,58829.08594910009,-305.73527753100643,g,g,4492.06341445,4492.06341445,1.1680728816307054e-16,0.12403219407797295,1.1680728816307054e-17,0.1,19.314260456612633,0.31008048519493414,0.1,True
119,58837.12061339989,-297.7006132312017,g,g,4492.06341445,4492.06341445,4.687340464442191e-17,-0.2725112476488647,4.687340464442191e-18,0.1,20.305619060929732,-0.6812781191221653,0.1,True
120,58851.10962959984,-283.7115970312516,g,g,4492.06341445,4492.06341445,2.3831974424688203e-16,0.43372227689847165,2.3831974424688203e-17,0.1,18.540035249561384,1.0843056922461827,0.1,True
121,58998.44905090006,-136.37217573103408,g,g,6005.139,6005.139,2.383620011059336e-17,-0.5662007244711589,2.383620011059336e-18,0.1,21.039842752985468,-1.4155018111779007,0.1,True
122,59002.42806709977,-132.3931595313261,g,g,6005.139,6005.139,8.063716969167706e-17,-0.0369024713090802,8.063716969167707e-18,0.1,19.716597120080262,-0.09225617827269517,0.1,True
123,59014.38862269977,-120.43260393132368,g,g,4492.06341445,4492.06341445,3.601830631162839e-17,-0.386914460105519,3.601830631162839e-18,0.1,20.591627092071366,-0.9672861502637993,0.1,True
124,59018.35856480012,-116.4626618309776,g,g,4492.06341445,4492.06341445,3.195714914123613e-17,-0.4388697177625396,3.195714914123613e-18,0.1,20.721515236213914,-1.0971742944063472,0.1,True
125,59023.344502300024,-111.47672433107073,g,g,6005.139,6005.139,3.310466024058507e-17,-0.42354861225165763,3.3104660240585072e-18,0.1,20.68321247243671,-1.058871530629144,0.1,True
126,59026.38023150014,-108.44099513095716,g,g,4492.06341445,4492.06341445,2.523560824158703e-17,-0.5414239704606771,2.523560824158703e-18,0.1,20.97790086795926,-1.3535599261516928,0.1,True
127,59030.37789350003,-104.44333313106472,g,g,4492.06341445,4492.06341445,3.661237916693631e-17,-0.3798097958697575,3.6612379166936315e-18,0.1,20.57386543148196,-0.949524489674392,0.1,True
128,59033.44340279978,-101.37782383131707,g,g,4492.06341445,4492.06341445,5.459914525706761e-17,-0.20625190331409726,5.459914525706761e-18,0.1,20.139970700092807,-0.5156297582852396,0.1,True
129,59036.485370399896,-98.3358562311987,g,g,4492.06341445,4492.06341445,9.642639203206575e-17,0.04075816990645009,9.642639203206575e-18,0.1,19.522445517041444,0.10189542476612345,0.1,True
130,59043.357511600014,-91.46371503108094,g,g,4492.06341445,4492.06341445,3.443500096057733e-17,-0.40643764780897484,3.443500096057733e-18,0.1,20.640435061330006,-1.0160941195224389,0.1,True
131,59049.44064809987,-85.38057853122154,g,g,4492.06341445,4492.06341445,2.0815335190169186e-17,-0.6250543385047287,2.0815335190169187e-18,0.1,21.18697678806939,-1.5626358462618235,0.1,True
132,59052.45550929988,-82.36571733121673,g,g,4492.06341445,4492.06341445,1.8415857043227912e-17,-0.6782458122440644,1.8415857043227915e-18,0.1,21.319955472417725,-1.6956145306101575,0.1,True
133,59055.37873840006,-79.44248823103408,g,g,4492.06341445,4492.06341445,1.9223768365767408e-17,-0.6595992223911793,1.922376836576741e-18,0.1,21.27333899778552,-1.6489980559779518,0.1,True
134,59060.37648149999,-74.44474513110617,g,g,4492.06341445,4492.06341445,2.4133169385828712e-17,-0.5608233861159171,2.4133169385828713e-18,0.1,21.026399407097358,-1.402058465289791,0.1,True
135,59062.39381940011,-72.42740723098541,g,g,6005.139,6005.139,6.686252028099899e-17,-0.11825500461014471,6.6862520280998995e-18,0.1,19.919978453332924,-0.29563751152535644,0.1,True
136,59063.45756939985,-71.36365723124618,g,g,4492.06341445,4492.06341445,7.623970919119043e-17,-0.06125651618492256,7.623970919119043e-18,0.1,19.777482232269875,-0.15314129046230818,0.1,True
137,59069.33547449997,-65.48575213112781,g,g,4492.06341445,4492.06341445,4.6263627129791915e-17,-0.27819806821169735,4.626362712979192e-18,0.1,20.319836112336812,-0.6954951705292451,0.1,True
138,59073.33322919998,-61.48799743111158,g,g,4492.06341445,4492.06341445,3.04821593047927e-17,-0.4593920187986811,3.0482159304792704e-18,0.1,20.772820988804266,-1.1484800469966991,0.1,True
139,59073.35127309989,-61.46995353120292,g,g,4492.06341445,4492.06341445,2.967946818464244e-17,-0.4709816325297922,2.967946818464244e-18,0.1,20.801795023132048,-1.1774540813244805,0.1,True
140,59079.32256940007,-55.49865723102266,g,g,4492.06341445,4492.06341445,2.2222069157866212e-17,-0.5966532524060035,2.2222069157866213e-18,0.1,21.115974072822574,-1.491633131015007,0.1,True
141,59082.3136574002,-52.50756923089648,g,g,4492.06341445,4492.06341445,9.414027858135977e-17,0.030337731898267606,9.414027858135977e-18,0.1,19.5484966120619,0.07584432974566724,0.1,True
142,59082.43260420021,-52.38862243088806,g,g,4492.06341445,4492.06341445,3.980867651770369e-17,-0.34346000800849197,3.980867651770369e-18,0.1,20.482990961828797,-0.8586500200212299,0.1,True
143,59084.383287000004,-50.43793963109056,g,g,6005.139,6005.139,2.5239249331701272e-17,-0.5413613133112172,2.523924933170127e-18,0.1,20.977744225085612,-1.3534032832780447,0.1,True
144,59084.38375000004,-50.43747663105751,g,g,6005.139,6005.139,2.7294569175844862e-17,-0.507361503559359,2.7294569175844863e-18,0.1,20.89274470070596,-1.268403758898394,0.1,True
145,59084.38421300007,-50.437013631024456,g,g,6005.139,6005.139,2.6700326378098822e-17,-0.5169211771411852,2.6700326378098825e-18,0.1,20.916643884660527,-1.2923029428529595,0.1,True
146,59085.335543999914,-49.48568263118068,g,g,6005.139,6005.139,2.3945723477873925e-17,-0.5642097842251594,2.3945723477873927e-18,0.1,21.034865402370464,-1.4105244605628968,0.1,True
147,59088.35273149982,-46.46849513127381,g,g,4492.06341445,4492.06341445,3.358350983749391e-17,-0.41731166463308256,3.3583509837493912e-18,0.1,20.66762010339027,-1.0432791615827028,0.1,True
148,59089.3228703998,-45.49835623129184,g,g,6005.139,6005.139,5.11091407090901e-17,-0.23493916796152803,5.110914070909011e-18,0.1,20.21168886171139,-0.5873479199038236,0.1,True
149,59089.3442592998,-45.476967331291235,g,g,6005.139,6005.139,5.070318250057221e-17,-0.23840252757530678,5.0703182500572215e-18,0.1,20.220347260745832,-0.5960063189382652,0.1,True
150,59089.35766200023,-45.46356463086704,g,g,6005.139,6005.139,3.8263561916143045e-17,-0.3606523516394944,3.8263561916143045e-18,0.1,20.525971820906303,-0.901630879098736,0.1,True
151,59090.3511458002,-44.470080830891675,g,g,6005.139,6005.139,6.740344145484281e-17,-0.11475567612980697,6.7403441454842815e-18,0.1,19.91123013213208,-0.2868891903245121,0.1,True
152,59090.35162039986,-44.46960623123596,g,g,6005.139,6005.139,6.288614868925585e-17,-0.14488274902191023,6.2886148689255854e-18,0.1,19.986547814362343,-0.36220687255477557,0.1,True
153,59090.352083299775,-44.46914333132008,g,g,6005.139,6005.139,6.709293784060975e-17,-0.11676093822763889,6.709293784060975e-18,0.1,19.91624328737666,-0.2919023455690919,0.1,True
154,59091.37814809987,-43.443078531221545,g,g,6005.139,6005.139,6.774458532092043e-17,-0.11256315853588816,6.774458532092043e-18,0.1,19.905748838147286,-0.28140789633971863,0.1,True
155,59095.294375000056,-39.52685163103888,g,g,6005.139,6005.139,1.205944478379158e-16,0.13788956612399694,1.2059444783791581e-17,0.1,19.279617026497572,0.344723915309995,0.1,True
156,59097.314919000026,-37.50630763106892,g,g,4492.06341445,4492.06341445,7.002766931257081e-17,-0.09816807501013614,7.002766931257082e-18,0.1,19.869761129332904,-0.24542018752533679,0.1,True
