time,flux,filt,sample
-16.33333333333323,-1.82488694967153,g,0
-16.29166666666656,-1.7986889569461226,g,0
-16.249999999999893,-1.77282902348432,g,0
-16.208333333333226,-1.7473027575140847,g,0
-16.166666666666558,-1.7221042960822146,g,0
-16.12499999999989,-1.6972298478713341,g,0
-16.083333333333222,-1.6726741854863896,g,0
-16.041666666666554,-1.6484331477329448,g,0
-15.999999999999886,-1.6245011807624508,g,0
-15.958333333333218,-1.6008748578472662,g,0
-15.91666666666655,-1.5775494910252128,g,0
-15.874999999999883,-1.5545207419794735,g,0
-15.833333333333215,-1.5317842616981352,g,0
-15.791666666666547,-1.5093361547184223,g,0
-15.74999999999988,-1.487172006260625,g,0
-15.708333333333211,-1.4652877636451827,g,0
-15.666666666666544,-1.4436800155575362,g,0
-15.624999999999876,-1.422344351948329,g,0
-15.583333333333208,-1.4012769192773753,g,0
-15.54166666666654,-1.3804740416481458,g,0
-15.499999999999872,-1.3599323181437093,g,0
-15.458333333333204,-1.3396474748437264,g,0
-15.416666666666536,-1.319616720588673,g,0
-15.374999999999869,-1.299836137480142,g,0
-15.3333333333332,-1.28030193536296,g,0
-15.291666666666533,-1.2610111829424824,g,0
-15.249999999999865,-1.2419601755042535,g,0
-15.208333333333197,-1.2231460952910176,g,0
-15.16666666666653,-1.204565148151076,g,0
-15.124999999999861,-1.1862143391968587,g,0
-15.083333333333194,-1.1680907008474826,g,0
-15.041666666666526,-1.150191180267413,g,0
-14.999999999999858,-1.1325119917334163,g,0
-14.95833333333319,-1.115051479969079,g,0
-14.916666666666522,-1.097805379900965,g,0
-14.874999999999854,-1.080771694578722,g,0
-14.833333333333186,-1.0639474682629455,g,0
-14.791666666666519,-1.0473292141762833,g,0
-14.74999999999985,-1.030914607596852,g,0
-14.708333333333183,-1.0147011620597262,g,0
-14.666666666666515,-0.9986860478888246,g,0
-14.624999999999847,-0.9828665107146755,g,0
-14.58333333333318,-0.9672402253233301,g,0
-14.541666666666512,-0.9518040360655178,g,0
-14.499999999999844,-0.9365562857712959,g,0
-14.458333333333174,-0.9214936784747536,g,0
-14.416666666666508,-0.9066146901570598,g,0
-14.374999999999838,-0.8919161389603296,g,0
-14.333333333333172,-0.8773960909913292,g,0
-14.291666666666504,-0.8630518919436732,g,0
-14.249999999999837,-0.8488814489440593,g,0
-14.20833333333317,-0.8348827517189434,g,0
-14.1666666666665,-0.8210534001633718,g,0
-14.124999999999831,-0.8073915066038424,g,0
-14.083333333333165,-0.7938939244185583,g,0
-14.041666666666497,-0.7805593640967601,g,0
-13.999999999999831,-0.7673860098187717,g,0
-13.958333333333163,-0.7543710989284875,g,0
-13.916666666666496,-0.7415130956837821,g,0
-13.874999999999824,-0.7288097132199312,g,0
-13.833333333333156,-0.7162593707126028,g,0
-13.791666666666488,-0.7038595479848482,g,0
-13.749999999999822,-0.6916091521559018,g,0
-13.708333333333155,-0.679505559014963,g,0
-13.666666666666487,-0.667547374657655,g,0
-13.624999999999819,-0.6557332051653226,g,0
-13.583333333333153,-0.6440599567982552,g,0
-13.541666666666481,-0.632527015602232,g,0
-13.499999999999815,-0.6211321517255612,g,0
-13.458333333333146,-0.6098738298306223,g,0
-13.41666666666648,-0.5987503370049545,g,0
-13.374999999999812,-0.587759963915726,g,0
-13.333333333333142,-0.5769010691383407,g,0
-13.291666666666474,-0.5661725627128895,g,0
-13.249999999999808,-0.5555714824888724,g,0
-13.208333333333142,-0.5450977623841631,g,0
-13.166666666666472,-0.5347491879506414,g,0
-13.124999999999805,-0.5245245159818133,g,0
-13.083333333333135,-0.5144217634681496,g,0
-13.041666666666469,-0.5044395924825977,g,0
-12.999999999999803,-0.49457731873150834,g,0
-12.958333333333131,-0.48483260989559085,g,0
-12.916666666666464,-0.4752042351675705,g,0
-12.874999999999797,-0.4656912645940743,g,0
-12.833333333333131,-0.4562916002815527,g,0
-12.791666666666462,-0.44700502804717246,g,0
-12.749999999999792,-0.43782898445404683,g,0
-12.708333333333128,-0.42876248889236734,g,0
-12.66666666666646,-0.4198045489788633,g,0
-12.624999999999789,-0.41095389439585617,g,0
-12.583333333333123,-0.4022090524775095,g,0
-12.541666666666455,-0.39356890326466143,g,0
-12.499999999999787,-0.3850317737468707,g,0
-12.458333333333119,-0.37659756182628,g,0
-12.416666666666453,-0.3682641035913363,g,0
-12.374999999999782,-0.36003047402829935,g,0
-12.333333333333115,-0.3518955000185038,g,0
-12.291666666666448,-0.34385833678805255,g,0
-12.249999999999778,-0.335917083962336,g,0
-12.208333333333114,-0.3280716415929916,g,0
-12.166666666666446,-0.32032052258221455,g,0
-12.124999999999774,-0.312662237966439,g,0
-12.083333333333107,-0.30509610717919955,g,0
-12.041666666666439,-0.2976216056279597,g,0
-11.99999999999977,-0.290236580679764,g,0
-11.958333333333105,-0.2829408727831222,g,0
-11.916666666666437,-0.2757331121120181,g,0
-11.874999999999769,-0.2686119656677839,g,0
-11.833333333333101,-0.2615771761669343,g,0
-11.791666666666432,-0.25462759572427274,g,0
-11.749999999999764,-0.24776204018892756,g,0
-11.7083333333331,-0.24097952485461605,g,0
-11.666666666666432,-0.23427974659781725,g,0
-11.624999999999764,-0.2276609997872967,g,0
-11.583333333333094,-0.22112242650812064,g,0
-11.541666666666426,-0.214663829249222,g,0
-11.499999999999758,-0.20828363038222264,g,0
-11.45833333333309,-0.2019816579322935,g,0
-11.416666666666423,-0.1957561605457947,g,0
-11.374999999999755,-0.18960680026494714,g,0
-11.333333333333085,-0.18353294707127077,g,0
-11.291666666666417,-0.17753343252701725,g,0
-11.24999999999975,-0.1716075950673357,g,0
-11.208333333333085,-0.1657546514858339,g,0
-11.166666666666414,-0.15997368137081835,g,0
-11.124999999999748,-0.15426435267566418,g,0
-11.083333333333082,-0.1486250583785491,g,0
-11.041666666666414,-0.14305544355777755,g,0
-10.999999999999744,-0.1375551697760642,g,0
-10.958333333333076,-0.13212323066008125,g,0
-10.916666666666407,-0.12675861910263464,g,0
-10.874999999999739,-0.1214615168007569,g,0
-10.833333333333075,-0.11622926770945341,g,0
-10.791666666666405,-0.1110631647028022,g,0
-10.749999999999739,-0.10596176718618722,g,0
-10.708333333333067,-0.10092408647266993,g,0
-10.666666666666401,-0.09595017334978806,g,0
-10.624999999999734,-0.09103849892073868,g,0
-10.583333333333064,-0.08618941119576462,g,0
-10.5416666666664,-0.08140148287697002,g,0
-10.49999999999973,-0.07667394138039185,g,0
-10.458333333333062,-0.07200685601777224,g,0
-10.416666666666393,-0.067399028497384,g,0
-10.374999999999725,-0.06285045393890343,g,0
-10.333333333333059,-0.058359822655052795,g,0
-10.291666666666393,-0.05392695796014735,g,0
-10.249999999999723,-0.049550938963680125,g,0
-10.208333333333057,-0.04523134896568237,g,0
-10.166666666666387,-0.04096774261938663,g,0
-10.12499999999972,-0.03675933894771788,g,0
-10.083333333333051,-0.03260598267253201,g,0
-10.041666666666384,-0.0285067899309297,g,0
-9.999999999999718,-0.024461114404019213,g,0
-9.95833333333305,-0.020468454205776254,g,0
-9.91666666666638,-0.01652862242407238,g,0
-9.874999999999712,-0.012640114442344696,g,0
-9.833333333333043,-0.008803971873280858,g,0
-9.791666666666377,-0.005018348274923312,g,0
-9.74999999999971,-0.001283671553473198,g,0
-9.70833333333304,0.002401653741909371,g,0
-9.666666666666371,0.006037115118417091,g,0
-9.624999999999703,0.009624140837715345,g,0
-9.583333333333035,0.013162421593090556,g,0
-9.54166666666637,0.01665223511788838,g,0
-9.499999999999703,0.020095174027566998,g,0
-9.458333333333034,0.023490729205047245,g,0
-9.416666666666366,0.02683983994035799,g,0
-9.374999999999698,0.030142512324740522,g,0
-9.33333333333303,0.03339975345247126,g,0
-9.29166666666636,0.03661185662704369,g,0
-9.249999999999696,0.03977908870503555,g,0
-9.208333333333027,0.04290216841184602,g,0
-9.16666666666636,0.04598115992085994,g,0
-9.124999999999693,0.04901688225412926,g,0
-9.083333333333021,0.0520091732612471,g,0
-9.041666666666355,0.054959248940281924,g,0
-8.999999999999687,0.05786643839949335,g,0
-8.95833333333302,0.060732547301189044,g,0
-8.916666666666352,0.06355682798537643,g,0
-8.87499999999968,0.06634037735963716,g,0
-8.833333333333018,0.0690828941182744,g,0
-8.79166666666635,0.07178524905184247,g,0
-8.749999999999682,0.07444791121030292,g,0
-8.708333333333012,0.07707125720207841,g,0
-8.666666666666346,0.07965530707594581,g,0
-8.624999999999677,0.08220070881682418,g,0
-8.58333333333301,0.08470769936867484,g,0
-8.541666666666341,0.08717667209835156,g,0
-8.499999999999671,0.0896081271911946,g,0
-8.458333333333007,0.09200194660933647,g,0
-8.416666666666336,0.09435917584535147,g,0
-8.374999999999668,0.0966798401660185,g,0
-8.333333333333002,0.09896385627488513,g,0
-8.291666666666334,0.10121225758614116,g,0
-8.249999999999662,0.10342540031621894,g,0
-8.208333333332998,0.1056028297764584,g,0
-8.16666666666633,0.10774528675925765,g,0
-8.124999999999662,0.109853441483029,g,0
-8.083333333332996,0.11192691397597443,g,0
-8.041666666666325,0.11396720309183195,g,0
-7.999999999999661,0.11597309028310931,g,0
-7.9583333333329875,0.11794613648837071,g,0
-7.916666666666323,0.11988582823619254,g,0
-7.874999999999655,0.12179282838102878,g,0
-7.833333333332989,0.12366786623998394,g,0
-7.79166666666632,0.1255103494027061,g,0
-7.749999999999654,0.12732094621379275,g,0
-7.708333333332986,0.12910030061424038,g,0
-7.666666666666314,0.13084792439708082,g,0
-7.624999999999652,0.1325646999440373,g,0
-7.583333333332984,0.13425075095026884,g,0
-7.541666666666314,0.1359065681920697,g,0
-7.499999999999645,0.1375321380528689,g,0
-7.458333333332975,0.13912785211772416,g,0
-7.416666666666311,0.14069427621231156,g,0
-7.374999999999645,0.14223082973805745,g,0
-7.333333333332975,0.1437385150606687,g,0
-7.2916666666663055,0.14521711139829208,g,0
-7.249999999999639,0.14666708230988945,g,0
-7.2083333333329715,0.14808922777975297,g,0
-7.1666666666663,0.1494828898454017,g,0
-7.124999999999638,0.15084870728903965,g,0
-7.083333333332964,0.15218750501220057,g,0
-7.0416666666663,0.1534985118662462,g,0
-6.999999999999634,0.15478227295247393,g,0
-6.958333333332961,0.15603948649018307,g,0
-6.916666666666295,0.15726968707755873,g,0
-6.874999999999623,0.15847377284847042,g,0
-6.833333333332959,0.1596521259452679,g,0
-6.791666666666291,0.16080378760509006,g,0
-6.749999999999622,0.16193009804404923,g,0
-6.708333333332956,0.16303057677698263,g,0
-6.6666666666662895,0.16410605741878825,g,0
-6.624999999999622,0.1651564213901935,g,0
-6.58333333333295,0.16618199550113388,g,0
-6.541666666666286,0.1671827161311903,g,0
-6.499999999999616,0.16815929603013657,g,0
-6.45833333333295,0.16911174661510842,g,0
-6.416666666666284,0.17003989188187063,g,0
-6.374999999999609,0.17094400730912085,g,0
-6.333333333332945,0.17182485910275602,g,0
-6.291666666666277,0.17268226386737595,g,0
-6.249999999999606,0.17351682994759798,g,0
-6.208333333332943,0.17432810042276614,g,0
-6.1666666666662735,0.17511614655148122,g,0
-6.124999999999604,0.17588179491803402,g,0
-6.083333333332938,0.1766254962337257,g,0
-6.04166666666627,0.17734636304563622,g,0
-5.999999999999602,0.1780454058593932,g,0
-5.958333333332938,0.17872251143748485,g,0
-5.916666666666266,0.17937802414200021,g,0
-5.8749999999995985,0.18001174218895954,g,0
-5.833333333332931,0.1806241764706229,g,0
-5.791666666666266,0.18121581182433744,g,0
-5.749999999999595,0.18178619307904498,g,0
-5.708333333332931,0.18233581218829187,g,0
-5.666666666666259,0.1828645972924896,g,0
-5.624999999999588,0.18337326656251207,g,0
-5.583333333332927,0.18386124672743875,g,0
-5.541666666666256,0.18432941456267216,g,0
-5.499999999999591,0.18477760851776992,g,0
-5.45833333333292,0.18520557262729653,g,0
-5.416666666666249,0.18561409987585265,g,0
-5.374999999999584,0.18600335130420476,g,0
-5.33333333333292,0.18637312156885955,g,0
-5.291666666666252,0.18672349584072379,g,0
-5.249999999999577,0.1870550002122009,g,0
-5.208333333332909,0.18736758105977813,g,0
-5.166666666666245,0.18766164619759707,g,0
-5.124999999999574,0.18793668125212548,g,0
-5.083333333332909,0.18819367248244845,g,0
-5.041666666666238,0.18843217823129166,g,0
-4.999999999999577,0.1886526520417,g,0
-4.958333333332906,0.1888550953933681,g,0
-4.916666666666238,0.18903995452268063,g,0
-4.874999999999567,0.1892066758222235,g,0
-4.833333333332906,0.1893559539442684,g,0
-4.791666666666234,0.18948784729816381,g,0
-4.74999999999957,0.18960231656723892,g,0
-4.708333333332899,0.18969964946356654,g,0
-4.666666666666231,0.18978029201509372,g,0
-4.624999999999563,0.18984366951735154,g,0
-4.583333333332895,0.18989047385688096,g,0
-4.541666666666224,0.18992039570520092,g,0
-4.499999999999563,0.18993420053848453,g,0
-4.458333333332888,0.18993132460409257,g,0
-4.416666666666227,0.18991227593239302,g,0
-4.374999999999556,0.18987741794881074,g,0
-4.333333333332888,0.1898257511169561,g,0
-4.291666666666224,0.1897590935615341,g,0
-4.249999999999552,0.18967615402543814,g,0
-4.208333333332881,0.18957779391289975,g,0
-4.166666666666213,0.18946364190800935,g,0
-4.124999999999549,0.18933421623111357,g,0
-4.083333333332877,0.1891897517696286,g,0
-4.041666666666213,0.18903001702232913,g,0
-3.999999999999549,0.1888549534147046,g,0
-3.958333333332874,0.18866520183603797,g,0
-3.916666666666206,0.18846074037241323,g,0
-3.8749999999995417,0.18824113158466105,g,0
-3.8333333333328774,0.18800719945233269,g,0
-3.7916666666662024,0.1877590954060011,g,0
-3.749999999999538,0.18749618251400335,g,0
-3.7083333333328703,0.1872188906735417,g,0
-3.6666666666662024,0.18692777106650738,g,0
-3.624999999999538,0.1866223435214316,g,0
-3.5833333333328667,0.18630290103365255,g,0
-3.5416666666662024,0.1859695105523933,g,0
-3.4999999999995346,0.18562280450799662,g,0
-3.4583333333328596,0.18526247886807568,g,0
-3.4166666666661953,0.18488816391155893,g,0
-3.374999999999524,0.1845002339859647,g,0
-3.3333333333328596,0.18409958311008623,g,0
-3.291666666666192,0.18368537671106822,g,0
-3.2499999999995275,0.18325792420420584,g,0
-3.208333333332856,0.1828174953246915,g,0
-3.1666666666661847,0.18236399922572488,g,0
-3.1249999999995204,0.18189777028829468,g,0
-3.083333333332849,0.181418535380935,g,0
-3.0416666666661847,0.18092642407267334,g,0
-2.9999999999995133,0.18042204092764536,g,0
-2.9583333333328454,0.1799049962635202,g,0
-2.9166666666661776,0.17937565751918072,g,0
-2.874999999999517,0.17883398517297167,g,0
-2.8333333333328454,0.17828019650573168,g,0
-2.791666666666181,0.17771401528898068,g,0
-2.7499999999995097,0.17713594662559018,g,0
-2.7083333333328383,0.17654572498781818,g,0
-2.6666666666661705,0.17594370881549537,g,0
-2.6249999999995026,0.17532957560510098,g,0
-2.583333333332842,0.1747040819646628,g,0
-2.541666666666174,0.1740668014685447,g,0
-2.4999999999995026,0.17341772421995927,g,0
-2.4583333333328348,0.17275746581125873,g,0
-2.4166666666661634,0.17208601560511738,g,0
-2.374999999999499,0.17140292588162254,g,0
-2.3333333333328277,0.17070842148756427,g,0
-2.29166666666616,0.17000268286367515,g,0
-2.2499999999994955,0.16928609953725626,g,0
-2.208333333332824,0.16855856440067285,g,0
-2.16666666666616,0.16782001529271895,g,0
-2.124999999999492,0.16707066566437945,g,0
-2.083333333332824,0.16631022082887625,g,0
-2.0416666666661527,0.1655392720147688,g,0
-1.9999999999994884,0.16475772485955886,g,0
-1.9583333333328206,0.16396520766221556,g,0
-1.9166666666661563,0.1631629171783473,g,0
-1.8749999999994849,0.16234970830839757,g,0
-1.833333333332817,0.1615263694805229,g,0
-1.7916666666661456,0.16069223884259287,g,0
-1.7499999999994849,0.1598483517086251,g,0
-1.708333333332817,0.15899431034544875,g,0
-1.6666666666661456,0.15813010846824582,g,0
-1.6249999999994813,0.15725589203036705,g,0
-1.58333333333281,0.15637175621822053,g,0
-1.5416666666661385,0.15547756386212086,g,0
-1.4999999999994706,0.15457405338617392,g,0
-1.4583333333328028,0.15365992654013283,g,0
-1.416666666666142,0.15273665785808532,g,0
-1.3749999999994706,0.1518039778487541,g,0
-1.3333333333328063,0.1508617434092301,g,0
-1.2916666666661314,0.1499094212241694,g,0
-1.2499999999994706,0.1489481881185455,g,0
-1.2083333333327992,0.14797723531523133,g,0
-1.1666666666661314,0.14699703217790017,g,0
-1.12499999999946,0.14600772453039212,g,0
-1.0833333333327957,0.14500941674790724,g,0
-1.0416666666661278,0.1440015641576693,g,0
-0.99999999999946,0.14298492288379094,g,0
-0.9583333333327957,0.14195899635346976,g,0
-0.9166666666661207,0.14092458358489424,g,0
-0.8749999999994529,0.1398812065964954,g,0
-0.8333333333327886,0.13882851653944783,g,0
-0.7916666666661207,0.13776743612188724,g,0
-0.7499999999994529,0.13669720673663477,g,0
-0.7083333333327886,0.1356186786457627,g,0
-0.6666666666661136,0.13453171630879623,g,0
-0.6249999999994458,0.13343580865312177,g,0
-0.583333333332785,0.13233195701879197,g,0
-0.5416666666661136,0.13121906026482577,g,0
-0.49999999999944933,0.13009803563845068,g,0
-0.4583333333327815,0.12896842070752257,g,0
-0.4166666666661101,0.12783082825125192,g,0
-0.3749999999994422,0.1266847794736421,g,0
-0.3333333333327708,0.12553101474613015,g,0
-0.2916666666661101,0.1243685174052267,g,0
-0.24999999999943512,0.12319807776095004,g,0
-0.20833333333276727,0.12201993434689129,g,0
-0.16666666666610297,0.12083374165122862,g,0
-0.12499999999943512,0.11963929607768975,g,0
-0.08333333333276727,0.11843740439182682,g,0
-0.04166666666610297,0.11722695423100049,g,0
5.719869022868806e-13,0.11600933161576421,g,0
0.04166666666723984,0.11478376768348397,g,0
0.08333333333390769,0.11355053188056985,g,0
0.12500000000057554,0.11230982918496224,g,0
0.16666666666723629,0.11106165413742985,g,0
0.20833333333390414,0.10980516160766385,g,0
0.25000000000057554,0.10854221998610925,g,0
0.2916666666672434,0.1072711650224214,g,0
0.3333333333339148,0.10599269132749711,g,0
0.3750000000005791,0.1047071172742271,g,0
0.4166666666672434,0.10341407226504273,g,0
0.45833333333391835,0.10211384837357329,g,0
0.5000000000005862,0.1008062953386748,g,0
0.541666666667254,0.09949111423322066,g,0
0.5833333333339183,0.09816933946048678,g,0
0.6250000000005826,0.09684073535548521,g,0
0.6666666666672505,0.09550476447556377,g,0
0.7083333333339219,0.09416134044231583,g,0
0.7500000000005862,0.09281147957331726,g,0
0.7916666666672576,0.0914545743951578,g,0
0.8333333333339255,0.09009065897098267,g,0
0.8750000000005933,0.08871996833400075,g,0
0.9166666666672647,0.08734226775950304,g,0
0.958333333333929,0.08595821054512953,g,0
1.0000000000005933,0.08456722414306839,g,0
1.0416666666672612,0.08316951787078963,g,0
1.083333333333929,0.08176513953513265,g,0
1.1250000000006004,0.0803543030581082,g,0
1.1666666666672683,0.07893661744667568,g,0
1.2083333333339326,0.07751219783764185,g,0
1.250000000000604,0.07608184243089866,g,0
1.2916666666672718,0.07464466783901713,g,0
1.333333333333936,0.07320123251752264,g,0
1.375000000000611,0.07175121249313676,g,0
1.4166666666672718,0.0702950272750762,g,0
1.4583333333339397,0.06883256236213953,g,0
1.500000000000611,0.06736353303220355,g,0
1.541666666667279,0.06588863313655935,g,0
1.5833333333339432,0.06440767510591527,g,0
1.6250000000006182,0.06291994446057814,g,0
1.666666666667279,0.06142615950068375,g,0
1.7083333333339503,0.05992663289783451,g,0
1.7500000000006182,0.05842084112700974,g,0
1.7916666666672825,0.05690896299958581,g,0
1.8333333333339503,0.0553912589387302,g,0
1.8750000000006182,0.053867353144518404,g,0
1.9166666666672896,0.05233776754546682,g,0
1.9583333333339539,0.05080228520497343,g,0
2.0000000000006217,0.0492607647997616,g,0
2.0416666666672896,0.04771326298378753,g,0
2.0833333333339574,0.04616041953004313,g,0
2.1250000000006253,0.04460139727569157,g,0
2.1666666666672967,0.04303666438479681,g,0
2.2083333333339645,0.0414665702817274,g,0
2.2500000000006324,0.03989031395297005,g,0
2.2916666666672967,0.038308488022668286,g,0
2.333333333333968,0.03672137249352403,g,0
2.3750000000006324,0.035128810624975415,g,0
2.416666666667304,0.03353035177028829,g,0
2.458333333333968,0.03192608665845498,g,0
2.500000000000636,0.03031696459775901,g,0
2.541666666667304,0.028702232778083925,g,0
2.583333333333975,0.027081756434686355,g,0
2.6250000000006395,0.025456082479113462,g,0
2.6666666666673144,0.023825099281655326,g,0
2.708333333333975,0.02218855805249831,g,0
2.75000000000065,0.02054690579186058,g,0
2.791666666667311,0.01890000473214215,g,0
2.833333333333986,0.017247645097970832,g,0
2.8750000000006537,0.01558978654948362,g,0
2.916666666667318,0.013927047422640726,g,0
2.9583333333339823,0.012259248154283142,g,0
3.00000000000065,0.010586520393708554,g,0
3.041666666667318,0.008908064875143396,g,0
3.083333333333993,0.007224880888816898,g,0
3.125000000000661,0.005536691713000863,g,0
3.166666666667325,0.0038432860249137946,g,0
3.2083333333339894,0.002145000988285517,g,0
3.2500000000006644,0.0004415324568469714,g,0
3.2916666666673287,-0.0012669030413512417,g,0
3.333333333334,-0.002980411242528902,g,0
3.3750000000006644,-0.004698534392364451,g,0
3.4166666666673358,-0.006421378932529365,g,0
3.4583333333340036,-0.008149432973116433,g,0
3.5000000000006644,-0.009882002388557964,g,0
3.5416666666673393,-0.01161995617854572,g,0
3.583333333334007,-0.013362149892884645,g,0
3.6250000000006715,-0.015109325296350562,g,0
3.6666666666673393,-0.016860822404087372,g,0
3.7083333333340107,-0.01861754895317702,g,0
3.7500000000006715,-0.020378854492491882,g,0
3.791666666667343,-0.022144777510170854,g,0
3.8333333333340143,-0.02391558110281622,g,0
3.875000000000675,-0.02569064147262523,g,0
3.91666666666735,-0.027470297992017834,g,0
3.958333333334007,-0.029254534031810664,g,0
4.000000000000682,-0.031043556390521587,g,0
4.041666666667346,-0.032836970819609235,g,0
4.083333333334021,-0.03463513928411999,g,0
4.125000000000686,-0.03643755077284183,g,0
4.166666666667357,-0.03824434607355087,g,0
4.208333333334018,-0.04005522122546168,g,0
4.250000000000686,-0.04187109783757137,g,0
4.2916666666673535,-0.04369149990506571,g,0
4.3333333333340285,-0.04551581822105888,g,0
4.375000000000689,-0.047344934309034414,g,0
4.416666666667361,-0.04917782906224133,g,0
4.458333333334025,-0.05101544713384598,g,0
4.500000000000696,-0.05285709292256513,g,0
4.541666666667368,-0.05470301137151168,g,0
4.583333333334036,-0.05655334405268775,g,0
4.6250000000007,-0.05840766696030286,g,0
4.666666666667371,-0.06026673490030987,g,0
4.708333333334036,-0.06212952731765142,g,0
4.7500000000007105,-0.06399662073349788,g,0
4.791666666667368,-0.06586790901676665,g,0
4.833333333334043,-0.06774292563182271,g,0
4.8750000000007105,-0.06962231777456296,g,0
4.916666666667378,-0.07150591274867324,g,0
4.958333333334046,-0.0733935701191939,g,0
5.0000000000007105,-0.0752851618121042,g,0
5.041666666667382,-0.07718058579377995,g,0
5.08333333333405,-0.07908056268255237,g,0
5.125000000000707,-0.08098391642534963,g,0
5.166666666667378,-0.0828914304307311,g,0
5.208333333334053,-0.08480306776903745,g,0
5.250000000000714,-0.08671896675094715,g,0
5.2916666666673855,-0.08863797874166224,g,0
5.333333333334046,-0.09056131933486355,g,0
5.375000000000725,-0.09248840224723054,g,0
5.416666666667382,-0.09441940012910166,g,0
5.4583333333340605,-0.09635439739014018,g,0
5.500000000000725,-0.09829247885214087,g,0
5.541666666667396,-0.10023538572371038,g,0
5.583333333334068,-0.10218177509590731,g,0
5.625000000000732,-0.10413143283295057,g,0
5.666666666667393,-0.10608557706611776,g,0
5.708333333334057,-0.1080429027184131,g,0
5.750000000000728,-0.1100039857662658,g,0
5.791666666667393,-0.111969211694813,g,0
5.833333333334075,-0.11393765310619486,g,0
5.875000000000739,-0.11591006547857674,g,0
5.916666666667403,-0.11788605095124538,g,0
5.958333333334068,-0.11986554216688816,g,0
6.0000000000007425,-0.1218485019453297,g,0
6.04166666666741,-0.12383539326025073,g,0
6.083333333334075,-0.12582551470932302,g,0
6.1250000000007425,-0.12781971160168482,g,0
6.166666666667407,-0.12981682309425935,g,0
6.208333333334082,-0.13181837962826393,g,0
6.2500000000007425,-0.13382256658395875,g,0
6.291666666667407,-0.13583078500427348,g,0
6.333333333334085,-0.13784202057341588,g,0
6.375000000000757,-0.13985754966191521,g,0
6.416666666667414,-0.14187599576268894,g,0
6.458333333334089,-0.14389796827494905,g,0
6.500000000000746,-0.1459234282687376,g,0
6.5416666666674175,-0.1479517783515334,g,0
6.583333333334092,-0.14998406482170878,g,0
6.62500000000075,-0.15201979520255549,g,0
6.666666666667425,-0.15405843601427804,g,0
6.7083333333340995,-0.15610075515781574,g,0
6.750000000000764,-0.15814654461293998,g,0
6.791666666667428,-0.16019522147859888,g,0
6.8333333333340995,-0.16224736666781325,g,0
6.875000000000767,-0.16430315134180518,g,0
6.916666666667425,-0.16636192514167547,g,0
6.958333333334096,-0.1684238376780982,g,0
7.000000000000764,-0.17048920207413332,g,0
7.041666666667432,-0.1725579686623142,g,0
7.083333333334103,-0.17462968957464753,g,0
7.125000000000771,-0.17670467174935212,g,0
7.166666666667442,-0.17878273560943825,g,0
7.208333333334107,-0.18086427575197916,g,0
7.250000000000778,-0.1829489637001842,g,0
7.291666666667446,-0.18503637739809164,g,0
7.333333333334103,-0.1871273213217428,g,0
7.3750000000007745,-0.18922107841894586,g,0
7.416666666667442,-0.19131859133503326,g,0
7.458333333334114,-0.19341885894872135,g,0
7.500000000000778,-0.19552202167882982,g,0
7.5416666666674494,-0.19762843201968394,g,0
7.583333333334114,-0.19973766086095424,g,0
7.625000000000792,-0.20185043969069483,g,0
7.6666666666674566,-0.20396603648001843,g,0
7.708333333334121,-0.206084529654607,g,0
7.750000000000796,-0.208206039562576,g,0
7.7916666666674494,-0.21033057964600133,g,0
7.833333333334128,-0.21245840005554228,g,0
7.875000000000799,-0.21458896621550494,g,0
7.916666666667453,-0.21672253331463054,g,0
7.958333333334121,-0.21885884756480678,g,0
8.000000000000803,-0.22099853377998357,g,0
8.04166666666747,-0.22314097143884482,g,0
8.083333333334135,-0.2252859881356848,g,0
8.125000000000803,-0.22743438180959075,g,0
8.166666666667467,-0.22958544051064678,g,0
8.208333333334132,-0.23173931264902592,g,0
8.25000000000081,-0.2338961354613076,g,0
8.291666666667467,-0.2360561099981595,g,0
8.333333333334135,-0.238218348515975,g,0
8.37500000000081,-0.24038375744168405,g,0
8.416666666667474,-0.24255186077204982,g,0
8.458333333334142,-0.2447231436331414,g,0
8.500000000000814,-0.24689689021644767,g,0
8.541666666667485,-0.24907353707670055,g,0
8.583333333334146,-0.2512526224774696,g,0
8.625000000000806,-0.25343502713327837,g,0
8.666666666667478,-0.25562008777691503,g,0
8.708333333334156,-0.25780792391500285,g,0
8.750000000000814,-0.25999769535690476,g,0
8.791666666667485,-0.2621909631116246,g,0
8.833333333334156,-0.26438694958186915,g,0
8.87500000000082,-0.266585557698928,g,0
8.916666666667485,-0.26878647874618977,g,0
8.958333333334153,-0.2709905693005439,g,0
9.000000000000828,-0.27319744071699503,g,0
9.041666666667496,-0.2754066829708677,g,0
9.08333333333416,-0.27761850202782057,g,0
9.125000000000828,-0.27983298713711946,g,0
9.166666666667492,-0.2820504399142649,g,0
9.208333333334167,-0.28427015259122257,g,0
9.250000000000824,-0.2864926320767047,g,0
9.2916666666675,-0.288717559851424,g,0
9.33333333333417,-0.29094503745311684,g,0
9.375000000000828,-0.2931755960180986,g,0
9.416666666667506,-0.2954079531909315,g,0
9.45833333333417,-0.2976436428327638,g,0
9.500000000000831,-0.29988124538169103,g,0
9.541666666667506,-0.30212174617989973,g,0
9.58333333333417,-0.3043652568850703,g,0
9.625000000000838,-0.30661048826872417,g,0
9.666666666667513,-0.308858479829091,g,0
9.708333333334181,-0.3111087766569831,g,0
