,MJD,Phase,Filter,ShiftedFilter,Wavelength,ShiftedWavelength,Flux,ShiftedFlux,Fluxerr,ShiftedFluxerr,Mag,ShiftedMag,Magerr,Nondetection
365,58358.45723380009,-90.88682870008051,r,r,6260.0,6260.0,3.7807854197161745e-17,-3.3654561244046235,3.780785419716174e-18,0.1,20.257412230095447,-8.413640311011557,0.1,True
366,58359.43137730006,-89.91268520010635,r,r,6260.0,6260.0,1.484218764510274e-16,-2.771540235939746,1.484218764510274e-17,0.1,18.772622508933253,-6.928850589849363,0.1,True
367,58364.49577549985,-84.84828700032085,r,r,7076.916979591837,7076.916979591837,2.3031946878649572e-17,-3.5807075036701157,2.303194687864957e-18,0.1,20.79554067825918,-8.95176875917529,0.1,True
368,58367.48549770005,-81.85856480011716,r,r,7076.916979591837,7076.916979591837,1.630015380357949e-17,-3.730846451574127,1.630015380357949e-18,0.1,21.170888048019208,-9.327116128935318,0.1,True
369,58370.49664349994,-78.84741900023073,r,r,7076.916979591837,7076.916979591837,1.589922127770582e-17,-3.74166230018902,1.589922127770582e-18,0.1,21.197927669556435,-9.354155750472545,0.1,True
370,58373.46377310017,-75.8802893999964,r,r,7076.916979591837,7076.916979591837,1.663545697208498e-17,-3.7220034185398454,1.6635456972084982e-18,0.1,21.1487804654335,-9.30500854634961,0.1,True
371,58376.42298609996,-72.9210764002055,r,r,7076.916979591837,7076.916979591837,1.563458302668151e-17,-3.7489518507480284,1.563458302668151e-18,0.1,21.21615154595396,-9.37237962687007,0.1,True
372,58379.43523149984,-69.90883100032806,r,r,7076.916979591837,7076.916979591837,1.673366445901381e-17,-3.719447097547949,1.673366445901381e-18,0.1,21.14238966295376,-9.29861774386987,0.1,True
373,58382.482997700106,-66.86106480006129,r,r,7076.916979591837,7076.916979591837,1.527962945817666e-17,-3.758925331456716,1.527962945817666e-18,0.1,21.241085247725675,-9.397313328641784,0.1,True
374,58383.39608799992,-65.94797450024635,r,r,6260.0,6260.0,2.6764589783789147e-17,-3.5154775624611787,2.676458978378915e-18,0.1,20.63246582523683,-8.788693906152941,0.1,True
375,58385.33047450008,-64.01358800008893,r,r,7076.916979591837,7076.916979591837,5.144863806971196e-17,-3.231664271116145,5.144863806971196e-18,0.1,19.922932596874254,-8.079160677790364,0.1,True
376,58386.36493059993,-62.979131900239736,r,r,6260.0,6260.0,5.354881982777101e-17,-3.2142882500978054,5.354881982777101e-18,0.1,19.879492544328404,-8.035720625244513,0.1,True
377,58388.287534699775,-61.05652780039236,r,r,7076.916979591837,7076.916979591837,5.779805343991605e-17,-3.1811249416582363,5.779805343991605e-18,0.1,19.796584273229485,-7.952812354145594,0.1,True
378,58397.43516199989,-51.908900500275195,r,r,7076.916979591837,7076.916979591837,1.562952705289587e-17,-3.749092317342427,1.5629527052895872e-18,0.1,21.216502712439954,-9.372730793356064,0.1,True
379,58422.35037040012,-26.993692100048065,r,r,6232.063204081633,6232.063204081633,3.909067832332304e-17,-3.3509649472571894,3.909067832332304e-18,0.1,20.221184287226862,-8.377412368142972,0.1,True
380,58422.36844909983,-26.97561340034008,r,r,6232.063204081633,6232.063204081633,3.914959863926498e-17,-3.3503108398353802,3.914959863926498e-18,0.1,20.21954901867234,-8.375777099588449,0.1,True
381,58423.35101850005,-25.99304400011897,r,r,6260.0,6260.0,2.2853442962770345e-17,-3.5840865163366153,2.2853442962770348e-18,0.1,20.803988209925425,-8.960216290841535,0.1,True
382,58424.289791699965,-25.054270800203085,r,r,6260.0,6260.0,6.808621636684105e-17,-3.109978953294913,6.808621636684105e-18,0.1,19.618719302321175,-7.774947383237285,0.1,True
383,58425.29781250004,-24.046250000130385,r,r,6232.063204081633,6232.063204081633,2.239310309047563e-17,-3.592923874423871,2.239310309047563e-18,0.1,20.826081605143564,-8.982309686059674,0.1,True
384,58425.31745370012,-24.02660880004987,r,r,6232.063204081633,6232.063204081633,2.7694028225197857e-17,-3.50065202338336,2.7694028225197857e-18,0.1,20.595401977542284,-8.751630058458394,0.1,True
385,58428.289814800024,-21.054247700143605,r,r,7076.916979591837,7076.916979591837,2.0568038878957304e-17,-3.6298452693102696,2.0568038878957306e-18,0.1,20.91838509235956,-9.07461317327567,0.1,True
386,58429.31689810008,-20.027164400089532,r,r,6260.0,6260.0,1.7151529902514878e-17,-3.708735289054559,1.7151529902514878e-18,0.1,21.115610141720282,-9.271838222636392,0.1,True
387,58431.286608799826,-18.057453700341284,r,r,6232.063204081633,6232.063204081633,3.662242589932225e-17,-3.379291044936913,3.662242589932225e-18,0.1,20.291999531426175,-8.448227612342285,0.1,True
388,58431.31459489977,-18.029467600397766,r,r,6232.063204081633,6232.063204081633,4.707726484855378e-17,-3.2702269311334753,4.7077264848553784e-18,0.1,20.019339246917575,-8.175567327833685,0.1,True
389,58432.29827550007,-17.045787000097334,r,r,6260.0,6260.0,2.183737480782751e-17,-3.603837725658039,2.1837374807827513e-18,0.1,20.85336623322899,-9.0095943141451,0.1,True
390,58434.319016200025,-15.025046300143003,r,r,6232.063204081633,6232.063204081633,3.5499489807356435e-17,-3.3928160423823286,3.549948980735644e-18,0.1,20.325812025039713,-8.482040105955823,0.1,True
391,58434.33939810004,-15.004664400126785,r,r,6232.063204081633,6232.063204081633,3.219724043608054e-17,-3.435219503134512,3.219724043608054e-18,0.1,20.431820676920168,-8.588048757836278,0.1,True
392,58435.29870369984,-14.045358800329268,r,r,6260.0,6260.0,3.300616935208948e-17,-3.424443030205321,3.300616935208948e-18,0.1,20.40487949459719,-8.561107575513299,0.1,True
